         79804477 function calls (79163147 primitive calls) in 1254.474 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1 1001.553 1001.553 1044.631 1044.631 /mnt/c/Users/evobi/Desktop/SNPio/snpio/read_input/genotype_data.py:1252(<dictcomp>)
      109    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/backend_bases.py:880(get_snap)
      171    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/numpy/core/multiarray.py:152(concatenate)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:127(_path_split)
       21    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:79(_unpack_uint32)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/backend_bases.py:1675(__init__)
       47    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/_config/config.py:260(__call__)
      175    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/colors.py:394(<genexpr>)
       64    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:727(get_remove_overlapping_locs)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/_api/deprecation.py:316(delete_parameter)
       28    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/offsetbox.py:491(<listcomp>)
      120    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/_api/deprecation.py:398(<genexpr>)
       36    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/offsetbox.py:519(<listcomp>)
      180    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/markers.py:299(get_fillstyle)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.8/warnings.py:181(_add_filter)
        8    0.000    0.000    0.002    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/spines.py:425(linear_spine)
      324    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:2539(name)
        3    0.000    0.000    0.024    0.008 /usr/lib/python3.8/genericpath.py:27(isfile)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:78(acquire)
      205    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/snpio/read_input/genotype_data.py:3421(num_snps)
        3    0.000    0.000    0.012    0.004 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/backends/backend_agg.py:405(get_renderer)
       14    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/seaborn/utils.py:172(desaturate)
        2    0.000    0.000    0.070    0.035 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/__init__.py:1443(inner)
       66    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/dtypes/common.py:1389(is_ea_or_datetimelike_dtype)
      134    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/text.py:610(set_wrap)
     14/8    0.000    0.000    0.003    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:2208(setter)
      110    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/numpy/lib/stride_tricks.py:476(_broadcast_arrays_dispatcher)
        2    0.000    0.000    0.000    0.000 {pandas._libs.lib.indices_fast}
       28    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/offsetbox.py:487(<listcomp>)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/snpio/read_input/popmap_file.py:212(_flip_dictionary)
        3    0.000    0.000    0.558    0.186 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/pyplot.py:691(figure)
       58    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:564(formatter)
       64    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/offsetbox.py:125(<listcomp>)
       29    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/indexes/base.py:450(_engine_type)
        2    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axes/_axes.py:104(set_title)
        1    0.000    0.000    0.108    0.108 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/PIL/Image.py:300(preinit)
      102    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:2821(<genexpr>)
        4    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/colors.py:399(to_rgba_array)
       30    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/flags.py:85(allows_duplicate_labels)
       38    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:283(y1)
        1    0.000    0.000    0.002    0.002 /usr/lib/python3.8/gzip.py:25(open)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/numpy/lib/shape_base.py:739(array_split)
       30    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
      108    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:1628(<lambda>)
        1    0.000    0.000    0.310    0.310 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/_tight_layout.py:194(get_tight_layout_figure)
       28    0.000    0.000    0.003    0.000 <__array_function__ internals>:177(diff)
        2    0.000    0.000    0.087    0.044 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/seaborn/categorical.py:1542(draw_bars)
       34    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(atleast_1d)
        2    0.000    0.000    0.386    0.193 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/seaborn/categorical.py:2739(barplot)
       18    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/markers.py:797(_set_tickright)
       18    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:2087(<listcomp>)
        2    0.000    0.000    0.046    0.023 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:2010(_set_tick_locations)
        6    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:1722(set)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/seaborn/palettes.py:240(<listcomp>)
        9    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/numpy/core/_dtype.py:344(_name_get)
        8    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:988(intervalx)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/PIL/PpmImagePlugin.py:18(<module>)
       35    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/generic.py:509(_get_axis_number)
       14    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/offsetbox.py:217(__init__)
        4    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/mathtext.py:196(__init__)
        2    0.000    0.000    0.015    0.007 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/seaborn/_oldcore.py:1735(categorical_order)
       14    0.000    0.000    0.003    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/path.py:466(cleaned)
       16    0.000    0.000    0.000    0.000 /usr/lib/python3.8/_collections_abc.py:680(values)
       46    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:1670(safe_first_element)
        1    0.000    0.000    0.117    0.117 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/gridspec.py:265(subplots)
        4    0.000    0.000    0.018    0.005 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axes/_base.py:3155(grid)
        4    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/patches.py:2466(__call__)
      4/2    0.000    0.000    0.038    0.019 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/algorithms.py:596(factorize)
       34    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/cbook/__init__.py:1723(sanitize_sequence)
       12    0.000    0.000    0.004    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:237(set_clip_path)
      7/6    0.000    0.000    0.187    0.031 {built-in method builtins.exec}
      109    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/backend_bases.py:843(get_dashes)
        1    0.000    0.000    0.058    0.058 /mnt/c/Users/evobi/Desktop/SNPio/snpio/read_input/genotype_data.py:1251(<dictcomp>)
       32    0.000    0.000    0.000    0.000 /usr/lib/python3.8/_collections_abc.py:870(__iter__)
      146    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/artist.py:671(get_sketch_params)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:1579(getattr_static)
       14    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/numpy/core/_asarray.py:112(<setcomp>)
      120    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/markers.py:482(_set_nothing)
      162    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/numpy/core/fromnumeric.py:3148(_ndim_dispatcher)
       10    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axes/_base.py:1082(get_position)
       72    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/text.py:808(get_color)
        8    0.000    0.000    0.013    0.002 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/numpy/lib/arraysetops.py:766(isin)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:1415(<listcomp>)
       10    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/base.py:767(__iter__)
        6    0.000    0.000    0.028    0.005 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/offsetbox.py:396(get_window_extent)
       30    0.000    0.000    0.002    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:250(__array__)
       19    0.000    0.000    0.015    0.001 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/dtypes/inference.py:189(is_array_like)
      114    0.000    0.000    0.000    0.000 {method 'get_descent' of 'matplotlib.ft2font.FT2Font' objects}
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/series.py:1962(groupby)
        7    0.000    0.000    0.007    0.001 <frozen importlib._bootstrap_external>:1075(path_stats)
       64    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/path.py:730(unit_rectangle)
       16    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/pyplot.py:2307(gca)
       42    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/nanops.py:89(<genexpr>)
      225    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/font_manager.py:1130(score_variant)
       11    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(prod)
     13/6    0.000    0.000    0.274    0.046 <frozen importlib._bootstrap>:211(_call_with_frames_removed)
        2    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/seaborn/categorical.py:655(establish_colors)
       39    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/patches.py:350(set_facecolor)
       33    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/internals/managers.py:223(set_axis)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axes/_base.py:881(_set_lim_and_transforms)
       92    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/artist.py:604(get_url)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.8/pathlib.py:321(_resolve)
       16    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/figure.py:1649(gca)
       34    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:223(get_tick_padding)
        2    0.000    0.000    0.001    0.001 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/legend_handler.py:286(create_artists)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/figure.py:469(set_facecolor)
        8    0.000    0.000    0.160    0.020 <frozen importlib._bootstrap>:549(module_from_spec)
       10    0.000    0.000    0.000    0.000 {method 'sort' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.028    0.014 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axes/_axes.py:710(axhline)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.8/copyreg.py:99(_slotnames)
        4    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/patches.py:3998(set_bounds)
       36    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/colors.py:338(<genexpr>)
       18    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:499(_get_text1_transform)
       33    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/internals/base.py:58(_validate_set_axis)
       12    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axes/_base.py:1173(get_axes_locator)
       11    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/numpy/core/fromnumeric.py:2955(prod)
        1    0.000    0.000    0.002    0.002 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/__init__.py:181(_get_version)
      145    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/path.py:244(simplify_threshold)
       52    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/colors.py:494(to_rgb)
       14    0.000    0.000    0.004    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/apply.py:553(_try_aggregate_string_function)
       14    0.000    0.000    0.004    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/generic.py:11194(mean)
        8    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/_appmap/wrapt/wrappers.py:756(__init__)
      109    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/backend_bases.py:1032(get_hatch_color)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/legend.py:879(<listcomp>)
        2    0.000    0.000    0.004    0.002 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axes/_base.py:4297(get_default_bbox_extra_artists)
      145    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/path.py:256(should_simplify)
       28    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/patches.py:304(set_antialiased)
        3    0.000    0.000    0.047    0.016 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/algorithms.py:106(_ensure_data)
        8    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/spines.py:292(set_position)
        2    0.000    0.000    0.117    0.058 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/figure.py:643(add_subplot)
       27    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/patches.py:476(set_joinstyle)
       24    0.000    0.000    0.000    0.000 {method '__getitem__' of 'list' objects}
      109    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/backend_bases.py:1044(get_sketch_params)
       14    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axes/_base.py:320(_getdefaults)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axes/_base.py:827(set_figure)
       18    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:502(_get_text2_transform)
      114    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/image.py:123(<genexpr>)
       72    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/lines.py:1453(is_dashed)
       16    0.000    0.000    0.001    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:441(_get_text2_transform)
       33    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/indexes/base.py:583(_dtype_to_subclass)
       14    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/dtypes/common.py:498(is_string_or_object_np_dtype)
       14    0.000    0.000    0.005    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/apply.py:145(agg)
       36    0.000    0.000    0.000    0.000 {method 'get_bitmap_offset' of 'matplotlib.ft2font.FT2Font' objects}
       14    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/apply.py:103(__init__)
      132    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_integer}
      107    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/base.py:1339(_arith_method)
       58    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:693(isDefault_majloc)
       14    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/offsetbox.py:280(set_offset)
      116    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/indexes/base.py:4937(_values)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.8/_bootlocale.py:33(getpreferredencoding)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/backends/backend_agg.py:100(_update_methods)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:484(_get_cached)
        4    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axes/_base.py:3783(get_ylim)
      109    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/backend_bases.py:1021(get_hatch)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/PIL/Image.py:505(_new)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/groupby/groupby.py:897(__init__)
        1    0.000    0.000    0.018    0.018 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/backend_bases.py:1575(_get_renderer)
       30    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
        6    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/seaborn/_oldcore.py:1464(__init__)
        5    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/figure.py:2622(set_layout_engine)
       49    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/dtypes/common.py:152(<lambda>)
        2    0.000    0.000    0.038    0.019 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/base.py:1146(factorize)
        2    0.000    0.000    0.004    0.002 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/pyplot.py:1835(xticks)
       60    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:394(<dictcomp>)
       18    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/transforms.py:958(x0)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/numpy/lib/utils.py:1086(_median_nancheck)
        8    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/_appmap/wrapt/decorators.py:205(_build)
       10    0.000    0.000    0.000    0.000 /usr/lib/python3.8/inspect.py:1549(_check_class)
       28    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/offsetbox.py:489(<listcomp>)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/backend_bases.py:747(<dictcomp>)
        3    0.000    0.000    0.044    0.015 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/pandas/core/algorithms.py:217(_ensure_arraylike)
        8    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/_appmap/wrapt/decorators.py:251(_wrapper)
       36    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/offsetbox.py:522(<listcomp>)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/pyplot.py:953(close)
       22    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/axis.py:1065(<dictcomp>)
       34    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/colors.py:231(_has_alpha_channel)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/snpio/read_input/popmap_file.py:109(validate_popmap)
       30    0.000    0.000    0.000    0.000 /mnt/c/Users/evobi/Desktop/SNPio/.snpio-test/lib/python3.8/site-packages/matplotlib/text.py:1150(set_fontweight)
